used,"x, 2theta (deg)",obs,calc,bkg,diff,Gd1.5Mn0.25Zr2.25O7,tick-pos,Axis-limits
1,23.6,20353.3,20218.206468336477,20209.88133978118,-2487.166468, , , 
1,23.61,19913.3,20211.395289918437,20203.042908450618,-2920.35529, , , 
1,23.62,20350,20204.610389079484,20196.230618085297,-2476.870389, , , 
1,23.63,19890,20197.85164627505,20189.444348663812,-2930.111646, , , 
1,23.64,20423.3,20191.118936644816,20182.683980571055,-2390.078937, , , 
1,23.65,20106.7,20184.412150277265,20175.94939459718,-2699.97215, , , 
1,23.66,20020,20177.73115930701,20169.24047193671,-2779.991159, , , 
1,23.67,20026.7,20171.075857968066,20162.557094187472,-2766.635858, , , 
1,23.68,19766.7,20164.446116578136,20155.89914334968,-3020.006117, , , 
1,23.69,20023.3,20157.84183136705,20149.26650182489,-2756.801831, , , 
1,23.7,19810,20151.26287440797,20142.659052415096,-2963.522874, , , 
1,23.71,20163.3,20144.709139154285,20136.07667832169,-2603.669139, , , 
1,23.72,20033.3,20138.18050086122,20129.519263144546,-2727.140501, , , 
1,23.73,19920,20131.67685520862,20122.98669,-2833.936855, , , 
1,23.74,19903.3,20125.198077530455,20116.478845924925,-2844.158078, , , 
1,23.75,20180,20118.744061437603,20109.995613065716,-2561.004061, , , 
1,23.76,20020,20112.314687107268,20103.536877487364,-2714.574687, , , 
1,23.77,19990,20105.909845839065,20097.10252476744,-2738.169846, , , 
1,23.78,20190,20099.529420503837,20090.692440876228,-2531.789421, , , 
1,23.79,19820,20093.173303423962,20084.30651217564,-2895.433303, , , 
1,23.8,19650,20086.841375868484,20077.94462541835,-3059.101376, , , 
1,23.81,20120,20080.533532370824,20071.60667,-2582.793532, , , 
1,23.82,20086.7,20074.24965474018,20065.292526692236,-2609.809655, , , 
1,23.83,20400,20067.989640909258,20059.002090173784,-2290.249641, , , 
1,23.84,20260,20061.75337060099,20052.735246497443,-2424.013371, , , 
1,23.85,20196.7,20055.540742759364,20046.491884355204,-2481.100743, , , 
1,23.86,20183.3,20049.351638593544,20040.271892824043,-2488.311639, , , 
1,23.87,19983.3,20043.185953525033,20034.07516,-2682.145954, , , 
1,23.88,20016.7,20037.043581451107,20027.90157982223,-2642.603581, , , 
1,23.89,20406.7,20030.924405207094,20021.751038422044,-2246.484405, , , 
1,23.9,20186.7,20024.82832779831,20015.62342777199,-2460.388328, , , 
1,23.91,20123.3,20018.755227099537,20009.518638859867,-2517.715227, , , 
1,23.92,20043.3,20012.70501045201,20003.43656305287,-2591.66501, , , 
1,23.93,20566.7,20006.677558634023,19997.377092096547,-2062.237559, , , 
1,23.94,20356.7,20000.672774259023,19991.340118113927,-2266.232774, , , 
1,23.95,20353.3,19994.690542435615,19985.32553360459,-2263.650542, , , 
1,23.96,19813.3,19988.73076605253,19979.33323144369,-2797.690766, , , 
1,23.97,20483.3,19982.79332977655,19973.36310488107,-2121.75333, , , 
1,23.98,20150,19976.878139390574,19967.415047540293,-2449.138139, , , 
1,23.99,19533.3,19970.985079115817,19961.488953417727,-3059.945079, , , 
1,24,19833.3,19965.114055003065,19955.58471688165,-2754.074055, , , 
1,24.01,20030,19959.26495082427,19949.70223267127,-2551.524951, , , 
1,24.02,20013.3,19953.43767718588,19943.841395895826,-2562.397677, , , 
1,24.03,19826.7,19947.632117406927,19938.002102033697,-2743.192117, , , 
1,24.04,19970,19941.848179493292,19932.184246931418,-2594.108179, , , 
1,24.05,19410,19936.085750837337,19926.387726802837,-3148.345751, , , 
1,24.06,19880,19930.344740416993,19920.61243822812,-2672.60474, , , 
1,24.07,19740,19924.62503468746,19914.858278152882,-2806.885035, , , 
1,24.08,20060,19918.92654359509,19909.125143887297,-2481.186544, , , 
1,24.09,19620,19913.249155753718,19903.412933105097,-2915.509156, , , 
1,24.1,19893.3,19907.592779213395,19897.72154384276,-2636.552779, , , 
1,24.11,19533.3,19901.957306173514,19892.050874498556,-2990.917306, , , 
1,24.12,20010,19896.342641830513,19886.400823831627,-2508.602642, , , 
1,24.13,19723.3,19890.748688641386,19880.771290961104,-2789.708689, , , 
1,24.14,19736.7,19885.175338216523,19875.16217536519,-2770.735338, , , 
1,24.15,20086.7,19879.622504220588,19869.57337688027,-2415.182504, , , 
1,24.16,19633.3,19874.09007468791,19864.004795700024,-2863.050075, , , 
1,24.17,19353.3,19868.57796471203,19858.45633237446,-3137.537965, , , 
1,24.18,19756.7,19863.08606,19852.927887809117,-2728.646064, , , 
1,24.19,19666.7,19857.61428857229,19847.419363264064,-2813.174289, , , 
1,24.2,19956.7,19852.16252766649,19841.930660353104,-2517.722528, , , 
1,24.21,19333.3,19846.730698977586,19836.461681042787,-3135.690699, , , 
1,24.22,19736.7,19841.31869051897,19831.012327651613,-2726.878691, , , 
1,24.23,19983.3,19835.926423079924,19825.582502849058,-2474.886423, , , 
1,24.24,19413.3,19830.55378489813,19820.17210965475,-3039.513785, , , 
1,24.25,19776.7,19825.20069627015,19814.781051437538,-2670.760696, , , 
1,24.26,19753.3,19819.867047800184,19809.40923191464,-2688.827048, , , 
1,24.27,20406.7,19814.552759765367,19804.056555150728,-2030.11276, , , 
1,24.28,19420,19809.25772322552,19798.722925557064,-3011.517723, , , 
1,24.29,19730,19803.98185915009,19793.40824789063,-2696.241859, , , 
1,24.3,19086.7,19798.72505928944,19788.112427253232,-3334.285059, , , 
1,24.31,19650,19793.48724649389,19782.83536909063,-2765.747246, , , 
1,24.32,20016.7,19788.26831,19777.576979191643,-2393.828312, , , 
1,24.33,20270,19783.068179131133,19772.33716368733,-2135.328179, , , 
1,24.34,20033.3,19777.886740743626,19767.115829050053,-2366.846741, , , 
1,24.35,19670,19772.723920586737,19761.912882092627,-2724.983921, , , 
1,24.36,19756.7,19767.579612461464,19756.72822996749,-2633.139612, , , 
1,24.37,19780,19762.453736018288,19751.56178016578,-2604.713736, , , 
1,24.38,19936.7,19757.346202662484,19746.413440516488,-2442.906203, , , 
1,24.39,19696.7,19752.256909831212,19741.283119185613,-2677.81691, , , 
1,24.4,19813.3,19747.185782239052,19736.17072467527,-2556.145782, , , 
1,24.41,19686.7,19742.13271584879,19731.07616582285,-2677.692716, , , 
1,24.42,20100,19737.097637475206,19725.999351800157,-2259.357637, , , 
1,24.43,19693.3,19732.080441603273,19720.940192112535,-2661.040442, , , 
1,24.44,19683.3,19727.08105595242,19715.89859659802,-2666.041056, , , 
1,24.45,19813.3,19722.099377817925,19710.87447542649,-2531.059378, , , 
1,24.46,19803.3,19717.135334866776,19705.86774,-2536.095335, , , 
1,24.47,19566.7,19712.188824101708,19700.87829844596,-2767.748824, , , 
1,24.48,19656.7,19707.25977241861,19695.906064628234,-2672.819772, , , 
1,24.49,19336.7,19702.34807938527,19690.950949134338,-2987.908079, , , 
1,24.5,19663.3,19697.45367398409,19686.01286378054,-2656.413674, , , 
1,24.51,19413.3,19692.576454529848,19681.091720709886,-2901.536455, , , 
1,24.52,19363.3,19687.71635184971,19676.18743239132,-2946.676352, , , 
1,24.53,19750,19682.87326276357,19671.29991161878,-2555.133263, , , 
1,24.54,19643.3,19678.04712208573,19666.429071510473,-2657.007122, , , 
1,24.55,19816.7,19673.23782585318,19661.57482550795,-2478.797826, , , 
1,24.56,19906.7,19668.44530618825,19656.737087375306,-2384.005306, , , 
1,24.57,19576.7,19663.669464540515,19651.915771198306,-2709.229465, , , 
1,24.58,19666.7,19658.910231529087,19647.110791383595,-2614.470232, , , 
1,24.59,19740,19654.167510198135,19642.32206265785,-2536.42751, , , 
1,24.6,20010,19649.441232998066,19637.54950006693,-2261.701233, , , 
1,24.61,19893.3,19644.731300511154,19632.79301897505,-2373.691301, , , 
1,24.62,19986.7,19640.037644154778,19628.052535063973,-2275.597644, , , 
1,24.63,19693.3,19635.360179450563,19623.327964332155,-2564.320179, , , 
1,24.64,19493.3,19630.698815798714,19618.61922309394,-2759.658816, , , 
1,24.65,19566.7,19626.053486279518,19613.926227978736,-2681.613486, , , 
1,24.66,19516.7,19621.424098299845,19609.248895930155,-2726.984098, , , 
1,24.67,19503.3,19616.810574600364,19604.587144205238,-2735.770575, , , 
1,24.68,19890,19612.212837757503,19599.940890373622,-2344.472838, , , 
1,24.69,19430,19607.630804937395,19595.310052316698,-2799.890805, , , 
1,24.7,19936.7,19603.064398385515,19590.694548226824,-2288.624398, , , 
1,24.71,19360,19598.513537558018,19586.09429660648,-2860.773538, , , 
1,24.72,19640,19593.97814555826,19581.50921626749,-2576.238146, , , 
1,24.73,19500,19589.45814150657,19576.939226330178,-2711.718142, , , 
1,24.74,19323.3,19584.953449599343,19572.384246222573,-2883.91345, , , 
1,24.75,19506.7,19580.463990048338,19567.844195679594,-2696.02399, , , 
1,24.76,18886.7,19575.98969,19563.318994742225,-3311.549686, , , 
1,24.77,19183.3,19571.530461358838,19558.808563756756,-3010.490461, , , 
1,24.78,19000,19567.086234171056,19554.312823373937,-3189.346234, , , 
1,24.79,19356.7,19562.656940882225,19549.83169454815,-2828.216941, , , 
1,24.8,19766.7,19558.24248606034,19545.365098536688,-2413.802486, , , 
1,24.81,19846.7,19553.842815583437,19540.912956898897,-2329.402816, , , 
1,24.82,19116.7,19549.457831761785,19536.475191495367,-3055.017832, , , 
1,24.83,19006.7,19545.08748059832,19532.051724487173,-3160.647481, , , 
1,24.84,19373.3,19540.73166691079,19527.642478335045,-2789.691667, , , 
1,24.85,19253.3,19536.390333962827,19523.24737579861,-2905.350334, , , 
1,24.86,19196.7,19532.063392414344,19518.866339935554,-2957.623392, , , 
1,24.87,19503.3,19527.75078,19514.499294100853,-2646.710783, , , 
1,24.88,19476.7,19523.452421101272,19510.14616,-2669.012421, , , 
1,24.89,19510,19519.16823750485,19505.80686741818,-2631.428238, , , 
1,24.9,19603.3,19514.898160530844,19501.48133475951,-2533.858161, , , 
1,24.91,19076.7,19510.64211519235,19497.169488506253,-3056.202115, , , 
1,24.92,18943.3,19506.40002679579,19492.87125348799,-3185.360027, , , 
1,24.93,19603.3,19502.17182952325,19488.58655,-2521.13183, , , 
1,24.94,19503.3,19497.957446881344,19484.315317936947,-2616.917447, , , 
1,24.95,19080,19493.756810297076,19480.05746852309,-3036.01681, , , 
1,24.96,19256.7,19489.569847196144,19475.812932580513,-2855.129847, , , 
1,24.97,19043.3,19485.39648958524,19471.581636393865,-3064.35649, , , 
1,24.98,19083.3,19481.236662607163,19467.363506536454,-3020.196663, , , 
1,24.99,19120,19477.090300752534,19463.158469869508,-2979.350301, , , 
1,25,19490,19472.957332123347,19458.966453541347,-2605.217332, , , 
1,25.01,19223.3,19468.837685107992,19454.787384986685,-2867.797685, , , 
1,25.02,19280,19464.73129410246,19450.621191925795,-2806.991294, , , 
1,25.03,19143.3,19460.638084727667,19446.467802363775,-2939.598085, , , 
1,25.04,18840,19456.558004346236,19442.327144589766,-3238.818004, , , 
1,25.05,19240,19452.490961503438,19438.199147176198,-2834.750962, , , 
1,25.06,19340,19448.43691080343,19434.08373897802,-2730.696911, , , 
1,25.07,19336.7,19444.395766124115,19429.980849131927,-2729.955766, , , 
1,25.08,19380,19440.36747643353,19425.89040705563,-2682.627476, , , 
1,25.09,18956.7,19436.351955693965,19421.812342447047,-3101.911956, , , 
1,25.1,19196.7,19432.34916249305,19417.746585283578,-2857.909162, , , 
1,25.11,19060,19428.359003721904,19413.69306582136,-2990.619004, , , 
1,25.12,19673.3,19424.381438524822,19409.651714594464,-2373.341439, , , 
1,25.13,19313.3,19420.416382931162,19405.622462414194,-2729.376383, , , 
1,25.14,19453.3,19416.463777565394,19401.60524036828,-2585.423778, , , 
1,25.15,19180,19412.52356094354,19397.59997982019,-2854.783561, , , 
1,25.16,19076.7,19408.59566470399,19393.606612408304,-2954.155665, , , 
1,25.17,19096.7,19404.680022189867,19389.625070045244,-2930.240022, , , 
1,25.18,18903.3,19400.776575123982,19385.655284917073,-3119.736575, , , 
1,25.19,19126.7,19396.885255965095,19381.69718948255,-2892.445256, , , 
1,25.2,19170,19393.006001735488,19377.750716472427,-2845.266002, , , 
1,25.21,19130,19389.13875354335,19373.815798888656,-2881.398754, , , 
1,25.22,18873.3,19385.283442276937,19369.892370003683,-3134.243442, , , 
1,25.23,19140,19381.440010061506,19365.980363359693,-2863.70001, , , 
1,25.24,19186.7,19377.608391661906,19362.079712767863,-2813.168392, , , 
1,25.25,19270,19373.788528310157,19358.190352307654,-2726.048528, , , 
1,25.26,19433.3,19369.980357691093,19354.31221632604,-2558.940358, , , 
1,25.27,19063.3,19366.183816802666,19350.44523943679,-2925.143817, , , 
1,25.28,19166.7,19362.398839571037,19346.589356519737,-2817.95884, , , 
1,25.29,19133.3,19358.625384029547,19342.744502720037,-2847.585384, , , 
1,25.3,19410,19354.86336699131,19338.910613447457,-2567.123367, , , 
1,25.31,19573.3,19351.11274987915,19335.08762437561,-2400.07275, , , 
1,25.32,19386.7,19347.373450986866,19331.275471441273,-2582.933451, , , 
1,25.33,19516.7,19343.64543321651,19327.474090843614,-2449.205433, , , 
1,25.34,19350,19339.928615385987,19323.68341904352,-2612.188615, , , 
1,25.35,18806.7,19336.222963781034,19319.903392762815,-3151.782964, , , 
1,25.36,19270,19332.52839392605,19316.133948983577,-2684.788394, , , 
1,25.37,18903.3,19328.84486976553,19312.375024947414,-3047.80487, , , 
1,25.38,19296.7,19325.172321647304,19308.62655815472,-2650.732322, , , 
1,25.39,19163.3,19321.51069257509,19304.88849,-2780.470693, , , 
1,25.4,19503.3,19317.859928670965,19301.16075,-2436.819929, , , 
1,25.41,19176.7,19314.219971068458,19297.443280108528,-2759.779971, , , 
1,25.42,19440,19310.59076354124,19293.736022444744,-2492.850764, , , 
1,25.43,19113.3,19306.972253456046,19290.038913383414,-2815.932253, , , 
1,25.44,18683.3,19303.36437889739,19286.351891962728,-3242.324379, , , 
1,25.45,19186.7,19299.767090124526,19282.674897474684,-2735.32709, , , 
1,25.46,18986.7,19296.180327636215,19279.00786946437,-2931.740328, , , 
1,25.47,19593.3,19292.60404,19275.35074772927,-2321.564038, , , 
1,25.48,18976.7,19289.03816765775,19271.703472318546,-2934.598168, , , 
1,25.49,19543.3,19285.482659576803,19268.06598353234,-2364.44266, , , 
1,25.5,19363.3,19281.93746327315,19264.438221921067,-2540.897463, , , 
1,25.51,19296.7,19278.402524315145,19260.82012828472,-2603.962524, , , 
1,25.52,19370,19274.87778661268,19257.21164367216,-2527.137787, , , 
1,25.53,19020,19271.36319,19253.612709380446,-2873.623194, , , 
1,25.54,19360,19267.858710927605,19250.023266954064,-2530.118711, , , 
1,25.55,19213.3,19264.364260572347,19246.443258184347,-2673.324261, , , 
1,25.56,18903.3,19260.879815812994,19242.87262510865,-2979.839816, , , 
1,25.57,19260,19257.40529747466,19239.311310009754,-2619.665297, , , 
1,25.58,19406.7,19253.940685278107,19235.75925541513,-2469.500685, , , 
1,25.59,19603.3,19250.48589576878,19232.216404096263,-2269.445896, , , 
1,25.6,19303.3,19247.04090915479,19228.68269906797,-2566.000909, , , 
1,25.61,19160,19243.60564389802,19225.158083587656,-2705.865644, , , 
1,25.62,19170,19240.180081644812,19221.6425,-2692.440082, , , 
1,25.63,19180,19236.76414896966,19218.13589550973,-2679.024149, , , 
1,25.64,19366.7,19233.357805112577,19214.63821063397,-2488.917805, , , 
1,25.65,18896.7,19229.960997632505,19211.149390748502,-2955.520998, , , 
1,25.66,18980,19226.57368100333,19207.669380313633,-2868.833681, , , 
1,25.67,19063.3,19223.195803738578,19204.19812402819,-2782.155804, , , 
1,25.68,19680,19219.827321265344,19200.73556682885,-2162.087321, , , 
1,25.69,19163.3,19216.468182572196,19197.281653889488,-2675.428183, , , 
1,25.7,19246.7,19213.118340222027,19193.836330620434,-2588.67834, , , 
1,25.71,19286.7,19209.77774844407,19190.399542667856,-2545.337748, , , 
1,25.72,19000,19206.446361702725,19186.971235913083,-2828.706362, , , 
1,25.73,19213.3,19203.124127067425,19183.551356471875,-2612.084127, , , 
1,25.74,19090,19199.81100519291,19180.139850693857,-2732.071005, , , 
1,25.75,19283.3,19196.50694743026,19176.736665161738,-2535.466947, , , 
1,25.76,19830,19193.211906316705,19173.341746690698,-1985.471906, , , 
1,25.77,18690,19189.92583843598,19169.955042327732,-3122.185838, , , 
1,25.78,19476.7,19186.64869917243,19166.57649935096,-2332.208699, , , 
1,25.79,19233.3,19183.380443187212,19163.20606526897,-2572.340443, , , 
1,25.8,19180,19180.121025371252,19159.843687820136,-2622.381025, , , 
1,25.81,19210,19176.870401321485,19156.489314971997,-2589.130401, , , 
1,25.82,19346.7,19173.628530201175,19153.142894920566,-2449.18853, , , 
1,25.83,19350,19170.39536520252,19149.804376089665,-2442.655365, , , 
1,25.84,18843.3,19167.17086642062,19146.473707130306,-2946.130866, , , 
1,25.85,19396.7,19163.954989408674,19143.150836919966,-2389.514989, , , 
1,25.86,18883.3,19160.747690899454,19139.83571456202,-2899.707691, , , 
1,25.87,19270,19157.548930711917,19136.528289385013,-2509.808931, , , 
1,25.88,18960,19154.358667459077,19133.228510942048,-2816.618667, , , 
1,25.89,19090,19151.176858070456,19129.936329010092,-2683.436858, , , 
1,25.9,19483.3,19148.003461129363,19126.651693589385,-2286.963461, , , 
1,25.91,18900,19144.838439733223,19123.374554902748,-2867.09844, , , 
1,25.92,18780,19141.681749095173,19120.104863394947,-2983.941749, , , 
1,25.93,19170,19138.533351325383,19116.84256973206,-2590.793351, , , 
1,25.94,18926.7,19135.39320446311,19113.587624800788,-2830.953204, , , 
1,25.95,19243.3,19132.261274873894,19110.33997970788,-2511.221275, , , 
1,25.96,19103.3,19129.137519129024,19107.099585779415,-2648.097519, , , 
1,25.97,19396.7,19126.021898310082,19103.866394560235,-2351.581898, , , 
1,25.98,19390,19122.914375147207,19100.640357813223,-2355.174375, , , 
1,25.99,19526.7,19119.814913541708,19097.42142751876,-2215.374914, , , 
1,26,19093.3,19116.723472366448,19094.209555873986,-2645.683472, , , 
1,26.01,18986.7,19113.640017386224,19091.00469529226,-2749.200017, , , 
1,26.02,19373.3,19110.564510289798,19087.80679840244,-2359.52451, , , 
1,26.03,18866.7,19107.496915841886,19084.615818048307,-2863.056916, , , 
1,26.04,18876.7,19104.43719663728,19081.431707287913,-2849.997197, , , 
1,26.05,18873.3,19101.38531882228,19078.254419392957,-2850.345319, , , 
1,26.06,18516.7,19098.34124,19075.083907848122,-3203.901244, , , 
1,26.07,18946.7,19095.304939659232,19071.920126350517,-2770.86494, , , 
1,26.08,18833.3,19092.27636785161,19068.763028808946,-2881.236368, , , 
1,26.09,19376.7,19089.25549889737,19065.612569343386,-2334.815499, , , 
1,26.1,19343.3,19086.2423,19062.468702284314,-2365.202296, , , 
1,26.11,19460,19083.236727135143,19059.33138217207,-2245.496727, , , 
1,26.12,19430,19080.238758412626,19056.200563756254,-2272.498758, , , 
1,26.13,19060,19077.24835499117,19053.076201995107,-2639.508355, , , 
1,26.14,19693.3,19074.26548872633,19049.958252054883,-2003.225489, , , 
1,26.15,19193.3,19071.29012309799,19046.846669309234,-2500.250123, , , 
1,26.16,18610,19068.32223037588,19043.74140933859,-3080.58223, , , 
1,26.17,19116.7,19065.361774929665,19040.642427929542,-2570.921775, , , 
1,26.18,19183.3,19062.40873087129,19037.549681074233,-2501.368731, , , 
1,26.19,18850,19059.463063934578,19034.463124969734,-2831.723064, , , 
1,26.2,18703.3,19056.52475,19031.38271601746,-2975.484747, , , 
1,26.21,18816.7,19053.59374540959,19028.308410822494,-2859.153745, , , 
1,26.22,18926.7,19050.670035844858,19025.240166193063,-2746.230036, , , 
